CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
10189,AROL,235AH,1,ST: Water in A Changing World,3,AS,13,2,09:00,09:50,POST,207,true,false,true,false,true,false,Hermann,Genz
10190,AROL,235AI,1,ST.Farming in Ancient Egypt,3,AS,25,0,15:30,16:45,NICELY,411,false,true,false,true,false,false,Claire Joanna,Malleson
13280,AROL,307B,1,Sem: Bronze Age on Leb.Coast,3,AS,1,0,.,.,.,.,false,false,false,false,false,false,Helene,Sader
13260,AROL,321E,1,Tut. Archaeobotanical Research,3,AS,2,0,.,.,.,.,false,false,false,false,false,false,Claire Joanna,Malleson
13321,AROL,322F,1,Tut. Roman Landscapes,3,AS,1,0,.,.,.,.,false,false,false,false,false,false,Paul Graham,Newson
10191,AROL,395A,1,Comprehensive Exam,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,Hermann,Genz
10192,AROL,399,1,M.A Thesis.,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hermann,Genz
10193,AROL,399,2,M.A Thesis.,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Helene,Sader
10194,AROL,399,3,M.A Thesis.,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Claire Joanna,Malleson
10195,AROL,399,4,M.A Thesis.,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Paul Graham,Newson
10196,AROL,399A,1,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hermann,Genz
10197,AROL,399A,2,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Helene,Sader
10198,AROL,399B,1,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hermann,Genz
10199,AROL,399B,2,M.A.Thesis,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,Helene,Sader
10200,AROL,399B,3,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Paul Graham,Newson
13401,AROL,399C,1,M.A.Thesis,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,Paul Graham,Newson
10201,AVSC,220,1,Livestock Production,3,AG,12,0,09:00,10:15,AGRIC,203,true,false,true,false,false,false,Mohamad Talal,Farran
10202,AVSC,243,1,Genetics,3,AG,15,0,08:45,09:58,AGRIC,325,true,false,true,false,false,false,Walid,El Kayal
10203,AVSC,271,1,Animal Nutrition,3,AG,19,-4,13:00,14:15,AGRIC,310,true,false,true,false,false,false,Mohamad Talal,Farran
10204,AVSC,275,1,Anat & Physl of Farm Animals,3,AG,22,3,08:45,09:58,.,.,false,true,false,true,false,false,Lina,Jaber
10205,AVSC,281,1,Product.of Novel Avian Species,3,AG,13,-1,11:00,12:15,AGRIC,310,true,false,true,false,false,false,Mohamad Talal,Farran
13284,AVSC,305,1,Poultry Diseases,3,AG,4,2,14:00,16:50,.,.,false,true,false,false,false,false,Houssam,Shaib
10206,AVSC,334,1,Advanced Poultry Nutrition,3,AG,2,8,12:00,15:00,AGRIC,201,false,true,false,false,false,false,Mohamad Talal,Farran
10207,AVSC,395,1,Grad.Sem. in Animal Science,1,AG,0,5,13:00,13:50,AGRIC,325,false,true,false,false,false,false,Lina,Jaber
10208,AVSC,399A,1,M.S.Thesis,0,AG,0,2,.,.,.,.,false,false,false,false,false,false,Mohamad Talal,Farran
10209,AVSC,399B,1,M.S.Thesis,0,AG,1,4,.,.,.,.,false,false,false,false,false,false,Mohamad Talal,Farran
10210,AVSC,399C,1,M.S.Thesis,0,AG,0,5,.,.,.,.,false,false,false,false,false,false,Mohamad Talal,Farran
