CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
11890,MATH,101,E1,Calculus & Analytic Geometry I,0,AS,29,-4,15:00,15:50,NICELY,415,false,false,true,false,false,false,Rana,Nassif
11891,MATH,101,E2,Calculus & Analytic Geometry I,0,AS,29,-4,14:00,14:50,NICELY,320,false,false,false,false,true,false,Fatima,Mroue
11892,MATH,101,E3,Calculus & Analytic Geometry I,0,AS,33,-8,14:00,14:50,NICELY,320,false,false,true,false,false,false,Rana,Nassif
11893,MATH,101,L1,Calculus & Analytic Geometry I,3,AS,28,-3,10:00,10:50,NICELY,320,true,false,true,false,true,false,Fatima,Mroue
11894,MATH,101,L2,Calculus & Analytic Geometry I,3,AS,32,-7,13:00,13:50,NICELY,320,true,false,true,false,true,false,Zahi,Fawaz
11895,MATH,101,L3,Calculus & Analytic Geometry I,3,AS,31,-6,10:00,10:50,NICELY,321,true,false,true,false,true,false,Hassan,Yamani
11896,MATH,102,E1,Calculus & Analytical Geom. II,0,AS,11,9,09:30,10:20,NICELY,103,false,true,false,false,false,false,Joumana,Tannous
11897,MATH,102,E2,Calculus & Analytical Geom. II,0,AS,19,1,11:00,11:50,NICELY,320,false,true,false,false,false,false,Joumana,Tannous
11898,MATH,102,E3,Calculus & Analytical Geom. II,0,AS,8,12,08:00,08:50,NICELY,320,false,true,false,false,false,false,Joumana,Tannous
11899,MATH,102,L1,Calculus & Analytical Geom. II,3,AS,38,22,12:00,12:50,NICELY,415,true,false,true,false,true,false,Hassan,Yamani
11900,MATH,201,E1,Calculus & Analytical Geom.III,0,AS,26,-4,15:30,16:20,NICELY,214,false,false,false,true,false,false,Zahi,Fawaz
11901,MATH,201,E10,Calculus & Analytical Geom.III,0,AS,24,-1,16:00,16:50,NICELY,214,false,false,false,false,true,false,Lina,Rahhal
11902,MATH,201,E11,Calculus & Analytical Geom.III,0,AS,24,-2,17:00,17:50,NICELY,214,false,false,false,false,true,false,Lina,Rahhal
11903,MATH,201,E12,Calculus & Analytical Geom.III,0,AS,25,-2,11:00,11:50,NICELY,412,false,false,false,false,true,false,Lina,Rahhal
11904,MATH,201,E13,Calculus & Analytical Geom.III,0,AS,26,-4,11:00,11:50,NICELY,412,false,false,true,false,false,false,Lina,Rahhal
11905,MATH,201,E14,Calculus & Analytical Geom.III,0,AS,23,0,12:00,12:50,NICELY,412,false,false,true,false,false,false,Rana,Nassif
11906,MATH,201,E15,Calculus & Analytical Geom.III,0,AS,25,-3,13:00,13:50,NICELY,210,false,false,true,false,false,false,Rana,Nassif
11907,MATH,201,E16,Calculus & Analytical Geom.III,0,AS,25,-2,10:00,10:50,NICELY,210,false,false,true,false,false,false,Lina,Rahhal
11908,MATH,201,E17,Calculus & Analytical Geom.III,0,AS,24,-2,10:00,10:50,NICELY,214,false,false,false,false,true,false,Rana,Nassif
11909,MATH,201,E18,Calculus & Analytical Geom.III,0,AS,21,2,08:00,08:50,NICELY,416,false,false,false,false,true,false,Hagop,Karakazian
11910,MATH,201,E19,Calculus & Analytical Geom.III,0,AS,27,-5,12:00,12:50,NICELY,214,false,false,false,false,true,false,Rana,Nassif
11911,MATH,201,E2,Calculus & Analytical Geom.III,0,AS,26,-3,09:30,10:20,NICELY,103,false,false,false,true,false,false,Zahi,Fawaz
11912,MATH,201,E20,Calculus & Analytical Geom.III,0,AS,24,-1,09:00,09:50,NICELY,416,false,false,false,false,true,false,Hagop,Karakazian
11913,MATH,201,E21,Calculus & Analytical Geom.III,0,AS,23,-1,16:00,16:50,BLISS,105,false,false,true,false,false,false,Hagop,Karakazian
11914,MATH,201,E22,Calculus & Analytical Geom.III,0,AS,27,-4,12:00,12:50,NICELY,214,false,false,true,false,false,false,Zahi,Fawaz
11915,MATH,201,E23,Calculus & Analytical Geom.III,0,AS,25,-3,15:00,15:50,BLISS,105,false,false,true,false,false,false,Hagop,Karakazian
11916,MATH,201,E24,Calculus & Analytical Geom.III,0,AS,25,-2,17:00,17:50,NICELY,214,false,false,true,false,false,false,Hagop,Karakazian
11917,MATH,201,E3,Calculus & Analytical Geom.III,0,AS,24,-2,11:00,11:50,NICELY,320,false,false,false,true,false,false,Zahi,Fawaz
11918,MATH,201,E4,Calculus & Analytical Geom.III,0,AS,24,-1,14:00,14:50,BLISS,205,false,false,false,true,false,false,Zahi,Fawaz
11919,MATH,201,E5,Calculus & Analytical Geom.III,0,AS,22,0,15:30,16:20,PHYS,329,false,true,false,false,false,false,Rana,Nassif
11920,MATH,201,E6,Calculus & Analytical Geom.III,0,AS,29,-6,12:30,13:20,NICELY,412,false,true,false,false,false,false,Rana,Nassif
11921,MATH,201,E7,Calculus & Analytical Geom.III,0,AS,24,-2,14:00,14:50,BLISS,205,false,true,false,false,false,false,Rana,Nassif
11922,MATH,201,E8,Calculus & Analytical Geom.III,0,AS,24,-1,17:00,17:50,BLISS,105,false,true,false,false,false,false,Rana,Nassif
11923,MATH,201,E9,Calculus & Analytical Geom.III,0,AS,29,-7,15:00,15:50,NICELY,214,false,false,false,false,true,false,Lina,Rahhal
11924,MATH,201,L1,Calculus & Analytical Geom.III,3,AS,100,-10,11:00,11:50,NICELY,415,true,false,true,false,true,false,Giuseppe,Della Sala
11925,MATH,201,L2,Calculus & Analytical Geom.III,3,AS,100,-10,12:00,12:50,BLISS,203,true,false,true,false,true,false,Ahmad A,Sabra
11926,MATH,201,L3,Calculus & Analytical Geom.III,3,AS,101,-11,14:00,14:50,BLISS,203,true,false,true,false,true,false,Hassan,Yamani
11927,MATH,201,L4,Calculus & Analytical Geom.III,3,AS,99,-9,09:00,09:50,NICELY,415,true,false,true,false,true,false,Wissam,Raji
11928,MATH,201,L5,Calculus & Analytical Geom.III,3,AS,96,-6,13:00,13:50,BLISS,203,true,false,true,false,true,false,Rafael Benedikt,Andrist
11929,MATH,201,L6,Calculus & Analytical Geom.III,3,AS,100,-10,10:00,10:50,BLISS,203,true,false,true,false,true,false,Bassam,Shayya
13017,MATH,201,L7,Calculus & Analytical Geom.III,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11930,MATH,202,E1,Differential Equations,0,AS,16,6,14:00,14:50,NICELY,210,false,false,false,false,true,false,Rana,Nassif
11931,MATH,202,E2,Differential Equations,0,AS,15,7,15:00,15:50,NICELY,210,false,false,false,false,true,false,Rana,Nassif
11932,MATH,202,E3,Differential Equations,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11933,MATH,202,E4,Differential Equations,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11934,MATH,202,E5,Differential Equations,0,AS,22,0,10:00,10:50,NICELY,322,false,false,false,false,true,false,Tamer,Tlas
13229,MATH,202,E6,Differential Equations,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11935,MATH,202,L1,Differential Equations,3,AS,54,56,09:00,09:50,BLISS,203,true,false,true,false,true,false,Tamer,Tlas
13228,MATH,202,L2,Differential Equations,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11936,MATH,203,1,Math for Social Sciences I,3,AS,29,1,09:30,10:45,NICELY,325,false,true,false,true,false,false,Maha,Itani
11937,MATH,203,2,Math for Social Sciences I,3,AS,29,1,11:00,12:15,NICELY,323,false,true,false,true,false,false,Maha,Itani
11938,MATH,203,3,Math for Social Sciences I,3,AS,32,-2,12:00,12:50,NICELY,325,true,false,true,false,true,false,Najwa,Fuleihan
11939,MATH,203,4,Math for Social Sciences I,3,AS,31,-1,13:00,13:50,NICELY,323,true,false,true,false,true,false,Najwa,Fuleihan
11940,MATH,203,5,Math for Social Sciences I,3,AS,32,-2,14:00,15:15,NICELY,320,false,true,false,true,false,false,Joumana,Tannous
13274,MATH,203,6,Math for Social Sciences I,3,AS,28,-1,17:00,18:15,NICELY,416,false,true,false,true,false,false,Joumana,Tannous
11941,MATH,204,1,Math for Social Sciences II,3,AS,24,1,14:00,15:15,NICELY,211,false,true,false,true,false,false,Maha,Itani
11942,MATH,204,2,Math for Social Sciences II,3,AS,25,0,15:30,16:45,NICELY,325,false,true,false,true,false,false,Maha,Itani
11943,MATH,204,3,Math for Social Sciences II,3,AS,28,-3,09:00,09:50,NICELY,321,true,false,true,false,true,false,Najwa,Fuleihan
11944,MATH,204,4,Math for Social Sciences II,3,AS,27,-2,10:00,10:50,NICELY,318,true,false,true,false,true,false,Najwa,Fuleihan
11945,MATH,204,5,Math for Social Sciences II,3,AS,25,0,15:00,15:50,NICELY,327,true,false,true,false,true,false,Michella,Bou Eid
11946,MATH,204,6,Math for Social Sciences II,3,AS,24,1,16:00,16:50,NICELY,327,true,false,true,false,true,false,Michella,Bou Eid
11947,MATH,204,7,Math for Social Sciences II,3,AS,25,0,15:30,16:45,BLISS,203,false,true,false,true,false,false,Joumana,Tannous
11948,MATH,204,8,Math for Social Sciences II,3,AS,26,-1,12:30,13:45,NICELY,415,false,true,false,true,false,false,Joumana,Tannous
11949,MATH,210,1,Introduction to Analysis,3,AS,15,10,10:00,10:50,NICELY,327,true,false,true,false,true,false,Siamak,Taati
11950,MATH,210,2,Introduction to Analysis,3,AS,22,3,09:00,09:50,NICELY,103,true,false,true,false,true,false,Farouk,Abi Khuzam
11951,MATH,211,E1,Discrete Mathematics,0,AS,32,-7,13:00,13:50,NICELY,210,true,false,false,false,false,false,Fatima,Mroue
11952,MATH,211,E2,Discrete Mathematics,0,AS,28,-3,14:00,14:50,NICELY,323,true,false,false,false,false,false,Fatima,Mroue
11953,MATH,211,L1,Discrete Mathematics,3,AS,60,-10,11:00,11:50,BLISS,203,true,false,true,false,true,false,Fatima,Mroue
11954,MATH,212,1,Introd.Partial Different.Equat,3,AS,24,1,12:00,12:50,NICELY,323,true,false,true,false,true,false,Tristan Cyrus,Roy
11955,MATH,212,2,Introd.Partial Different.Equat,3,AS,25,0,11:00,11:50,NICELY,322,true,false,true,false,true,false,Ahmad A,Sabra
11956,MATH,212,3,Introd.Partial Different.Equat,3,AS,24,1,13:00,13:50,NICELY,412,true,false,true,false,true,false,Sophie,Moufawad
11957,MATH,214,1,Topology I,3,AS,19,6,08:00,08:50,NICELY,210,true,false,true,false,true,false,Tamer,Tlas
11958,MATH,218,E1,Elem Linear Algebra w Applica.,0,AS,24,1,13:00,13:50,NICELY,414,false,false,true,false,false,false,Michella,Bou Eid
11959,MATH,218,E2,Elem Linear Algebra w Applica.,0,AS,25,0,14:00,14:50,NICELY,323,false,false,true,false,false,false,Michella,Bou Eid
11960,MATH,218,E3,Elem Linear Algebra w Applica.,0,AS,24,1,17:00,17:50,NICELY,411,false,false,true,false,false,false,Michella,Bou Eid
11961,MATH,218,E4,Elem Linear Algebra w Applica.,0,AS,25,0,11:00,11:50,NICELY,416,false,false,false,false,true,false,Michella,Bou Eid
11962,MATH,218,E5,Elem Linear Algebra w Applica.,0,AS,26,-1,12:00,12:50,NICELY,202,false,false,false,false,true,false,Michella,Bou Eid
11963,MATH,218,E6,Elem Linear Algebra w Applica.,0,AS,24,1,13:00,13:50,NICELY,417,false,false,false,false,true,false,Michella,Bou Eid
11964,MATH,218,L1,Elem Linear Algebra w Applica.,3,AS,73,2,12:00,12:50,NICELY,211,true,false,true,false,true,false,Hazar,Abu Khuzam
11965,MATH,218,L2,Elem Linear Algebra w Applica.,3,AS,75,0,09:30,10:45,NICELY,415,false,true,false,true,false,false,Sabine,El Khoury
11966,MATH,219,1,Linear Algebra I,3,AS,11,14,09:00,09:50,NICELY,210,true,false,true,false,true,false,Ahmad A,Sabra
11967,MATH,224,1,Fourier Series & Applicat.,3,AS,7,18,11:00,11:50,NICELY,210,true,false,true,false,true,false,Tristan Cyrus,Roy
11968,MATH,241,1,Intr.to Abstract Algebra,3,AS,13,17,14:00,14:50,BLISS,205,true,false,true,false,true,false,Florian,Bertrand
11969,MATH,251,E1,Numerical Computing,0,AS,14,6,15:00,15:50,NICELY,318,false,false,true,false,false,false,Dolly,Fayyad
11970,MATH,251,E2,Numerical Computing,0,AS,20,0,16:00,16:50,NICELY,214,false,false,true,false,false,false,Dolly,Fayyad
11971,MATH,251,E3,Numerical Computing,0,AS,19,1,17:00,17:50,NICELY,202,false,false,true,false,false,false,Dolly,Fayyad
11972,MATH,251,E4,Numerical Computing,0,AS,16,4,15:00,15:50,NICELY,417,false,false,false,false,true,false,Dolly,Fayyad
11973,MATH,251,E5,Numerical Computing,0,AS,11,9,12:00,12:50,NICELY,417,false,false,false,false,true,false,Fatima,Mroue
11974,MATH,251,E6,Numerical Computing,0,AS,15,5,12:00,12:50,NICELY,417,false,false,true,false,false,false,Fatima,Mroue
11975,MATH,251,E7,Numerical Computing,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11976,MATH,251,E8,Numerical Computing,0,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11977,MATH,251,L1,Numerical Computing,3,AS,33,7,13:00,13:50,BLISS,205,true,false,true,false,true,false,Dolly,Fayyad
11978,MATH,251,L2,Numerical Computing,3,AS,36,4,12:00,12:50,BLISS,205,true,false,true,false,true,false,Dolly,Fayyad
11979,MATH,251,L3,Numerical Computing,3,AS,26,14,10:00,10:50,BLISS,205,true,false,true,false,true,false,Nabil,Nassif
11980,MATH,251,L4,Numerical Computing,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
11981,MATH,261,1,Number Theory,3,AS,19,11,10:00,10:50,NICELY,410,true,false,true,false,true,false,Wissam,Raji
11982,MATH,281,1,Numerical Linear Algebra,3,AS,12,8,12:00,12:50,NICELY,322,true,false,true,false,true,false,Sophie,Moufawad
11983,MATH,304,1,Complex Analysis,3,AS,13,2,11:00,11:50,BLISS,206,true,false,true,false,true,false,Farouk,Abi Khuzam
11984,MATH,338,1,Int. to Stochastic Processes,3,AS,7,8,15:00,15:50,BLISS,205,true,false,true,false,true,false,Abbas,Alhakim
11985,MATH,341,1,Modules and Rings I,3,AS,8,7,10:00,10:50,BLISS,206,true,false,true,false,true,false,Hazar,Abu Khuzam
11986,MATH,350,1,Discrete Models for Differ.Equ,3,AS,11,4,13:00,13:50,BLISS,206,true,false,true,false,true,false,Nabil,Nassif
11987,MATH,395A,1,Comprehensive Exam,0,AS,4,-4,.,.,.,.,false,false,false,false,false,false,Florian,Bertrand
11988,MATH,399,1,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Farouk,Abi Khuzam
11989,MATH,399,10,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Ahmad A,Sabra
11990,MATH,399,11,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Florian,Bertrand
11991,MATH,399,12,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Giuseppe,Della Sala
11992,MATH,399,13,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hazar,Abu Khuzam
11993,MATH,399,14,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Richard,Aoun
11994,MATH,399,15,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Stefano,Monni
11995,MATH,399,16,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sophie,Moufawad
11996,MATH,399,17,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Rafael Benedikt,Andrist
11998,MATH,399,2,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Abbas,Alhakim
11999,MATH,399,20,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tristan Cyrus,Roy
12000,MATH,399,3,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sabine,El Khoury
12001,MATH,399,4,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Kamal,Khuri Makdisi
12003,MATH,399,6,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Nabil,Nassif
12004,MATH,399,7,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Wissam,Raji
12005,MATH,399,8,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bassam,Shayya
12006,MATH,399,9,M.A. Or M.S. Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tamer,Tlas
12007,MATH,399A,1,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Florian,Bertrand
12008,MATH,399A,10,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Giuseppe,Della Sala
12009,MATH,399A,11,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Kamal,Khuri Makdisi
12010,MATH,399A,12,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Ahmad A,Sabra
12011,MATH,399A,13,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Nabil,Nassif
12014,MATH,399A,16,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sophie,Moufawad
12015,MATH,399A,17,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tamer,Tlas
12016,MATH,399A,18,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Rafael Benedikt,Andrist
12017,MATH,399A,19,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tristan Cyrus,Roy
12018,MATH,399A,2,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Richard,Aoun
12020,MATH,399A,3,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bassam,Shayya
12021,MATH,399A,4,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Farouk,Abi Khuzam
12022,MATH,399A,5,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hazar,Abu Khuzam
12023,MATH,399A,6,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Wissam,Raji
12024,MATH,399A,7,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Abbas,Alhakim
12025,MATH,399A,8,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sabine,El Khoury
12026,MATH,399A,9,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Stefano,Monni
12027,MATH,399B,1,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Farouk,Abi Khuzam
12029,MATH,399B,11,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tamer,Tlas
12030,MATH,399B,12,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Nabil,Nassif
12031,MATH,399B,13,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bassam,Shayya
12032,MATH,399B,14,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sophie,Moufawad
12034,MATH,399B,16,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Stefano,Monni
12035,MATH,399B,17,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Ahmad A,Sabra
12036,MATH,399B,18,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Wissam,Raji
12037,MATH,399B,19,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Tristan Cyrus,Roy
12038,MATH,399B,2,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hazar,Abu Khuzam
12039,MATH,399B,3,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Abbas,Alhakim
12040,MATH,399B,4,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Rafael Benedikt,Andrist
12041,MATH,399B,5,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Richard,Aoun
12042,MATH,399B,6,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Giuseppe,Della Sala
12043,MATH,399B,7,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Florian,Bertrand
12044,MATH,399B,8,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sabine,El Khoury
12045,MATH,399B,9,M.A. or M.S. Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Kamal,Khuri Makdisi
13402,MATH,399C,1,M.A. or M.S. Thesis,0,AS,1,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
13217,MAUD,203,1,Pediatric Audiology,3,HS,1,0,.,.,.,.,false,false,false,false,false,false,Malek,Abu-Safieh
12046,MAUD,206,1,Amplification II,3,HS,10,0,08:00,09:15,.,.,false,false,true,true,false,false,4,Visiting Professor
12047,MAUD,209,1,Vestibular-Balance Asses.&Mana,3,HS,10,0,09:30,10:45,.,.,false,false,true,true,false,false,Malek,Abu-Safieh
12048,MAUD,210,1,Aural Rehabilitation &Counsel.,3,HS,10,0,14:00,15:15,.,.,false,true,false,true,false,false,Malek,Abu-Safieh
12049,MBIM,399,0,MS Thesis,7.65,FM,10,10,.,.,.,.,false,false,false,false,false,false,Ghassan,Matar
12050,MBIM,399B,0,M.S. Thesis,0,FM,0,5,.,.,.,.,false,false,false,false,false,false,Ghassan,Matar
12051,MCOM,201,1,Introduction to Media Studies,3,AS,27,-9,15:30,16:45,NICELY,327,false,true,false,true,false,false,Sarah,Hamdar
12052,MCOM,202,1,Communication Theory,3,AS,27,-9,12:30,13:45,NICELY,411,false,true,false,true,false,false,Gregory Allen,Burris
12053,MCOM,215,1,Media Law and Ethics,3,AS,26,-1,17:00,18:15,NICELY,327,true,false,true,false,false,false,Rabie,Barakat
12054,MCOM,216,1,Public Opinion,3,AS,24,1,09:30,10:45,NICELY,416,false,true,false,true,false,false,Sarah,Hamdar
12055,MCOM,217,1,Political Communic.Campaigns,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12056,MCOM,222,1,Intr.to Visual Culture Studies,3,AS,22,3,14:00,15:15,NICELY,325,false,true,false,true,false,false,Josh,Carney
12057,MCOM,223,1,On Television,3,AS,14,11,09:30,10:45,NICELY,411,false,true,false,true,false,false,Josh,Carney
12058,MCOM,224,1,Palestinian Film and Media,3,AS,26,-1,11:00,12:15,NICELY,327,false,true,false,true,false,false,Gregory Allen,Burris
12059,MCOM,225,1,Intr.to to Photojournalism,3,AS,21,-1,14:30,16:59,ISSAM,102,false,false,true,false,false,false,George,Azar
12060,MCOM,226,1,Journalism and Society,3,AS,17,3,15:30,16:45,NICELY,410,true,false,true,false,false,false,Rabie,Barakat
12061,MCOM,240,1,News Reporting & Writing,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12062,MCOM,243,1,Advertising,3,AS,24,1,08:00,09:15,NICELY,103,false,true,false,true,false,false,Mark,Daou
12063,MCOM,246,1,Digital & Multimedia News,3,AS,17,8,14:30,16:59,ISSAM,102,false,false,false,false,true,false,George,Azar
12064,MCOM,247,1,Trauma Journalism,3,AS,14,1,11:00,12:15,ISSAM,102,false,true,false,true,false,false,Nora,Boustany
12065,MCOM,252,1,Digital Media Practices,3,AS,20,0,14:30,16:59,NICELY,207,true,false,false,false,false,false,Jad,Youssef
12066,MCOM,253,1,Social Media Strategies,3,AS,27,-2,12:00,14:29,NICELY,207,false,false,false,false,true,false,Nidal,Mawas
12067,MCOM,260,1,Sr.Seminar in Media Studies,3,AS,16,4,15:30,17:59,NICELY,207,false,true,false,false,false,false,Suzanne,Enzerink
12068,MCOM,292I,1,ST. Gender and Communication,3,AS,24,1,12:30,13:45,NICELY,209,false,true,false,true,false,false,Sarah,Hamdar
13262,MCOM,292I,2,ST. Gender and Communication,3,AS,16,9,17:00,18:15,NICELY,323,false,true,false,true,false,false,Sarah,Hamdar
12069,MCOM,294,1,Media Brown Bag,0,AS,14,11,12:00,13:59,ISSAM,102,false,false,true,false,false,false,George,Azar
12070,MCOM,296,1,Internship,3,AS,8,17,.,.,.,.,false,false,false,false,false,false,George,Azar
12071,MCOM,390W,1,ST. Underground Media,3,AS,12,0,15:00,17:29,NICELY,204,false,false,true,false,false,false,Blake Robert,Atwood
13164,MCOM,390X,1,ST.Social and Cultural Theory,3,AS,7,-2,15:30,17:59,NICELY,108,true,false,false,false,false,false,Kirsten,Scheid
13294,MCOM,391S,1,Tut. Music Distribution,3,AS,1,0,.,.,.,.,false,false,false,false,false,false,Blake Robert,Atwood
13406,MCOM,395A,1,Comprehensive Exam,0,AS,6,-6,.,.,.,.,false,false,false,false,false,false,Gregory Allen,Burris
13282,MCOM,398A,1,M.A. Project 2nd time,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,May,Farah
12072,MCOM,399,1,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Blake Robert,Atwood
12073,MCOM,399,2,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Gregory Allen,Burris
12074,MCOM,399,3,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Josh,Carney
12075,MCOM,399,4,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Suzanne,Enzerink
12076,MCOM,399,5,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,May,Farah
12077,MCOM,399,6,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sara,Mourad
12078,MCOM,399,7,MA Thesis,7.28,AS,0,5,.,.,.,.,false,false,false,false,false,false,Zeina,Tarraf
12079,MCOM,399A,1,MA Thesis,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,Blake Robert,Atwood
12080,MCOM,399A,2,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Gregory Allen,Burris
12081,MCOM,399A,3,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Josh,Carney
12082,MCOM,399A,4,MA Thesis,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,Suzanne,Enzerink
12083,MCOM,399A,5,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,May,Farah
12084,MCOM,399A,6,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Sara,Mourad
12085,MCOM,399A,7,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Zeina,Tarraf
12086,MCOM,399B,1,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Blake Robert,Atwood
12087,MCOM,399B,2,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Gregory Allen,Burris
12088,MCOM,399B,3,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Josh,Carney
12089,MCOM,399B,4,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Suzanne,Enzerink
12090,MCOM,399B,5,MA Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,May,Farah
