CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
12467,PBHL,399A,40,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Lilian,Ghandour
12468,PBHL,399A,41,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Fadi,El-Jardali
12469,PBHL,399A,42,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Samer,Jabbour
13375,PBHL,399A,43,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Stephen,Mccall
12470,PBHL,399A,5,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Jihad,Makhoul
12471,PBHL,399A,6,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Shadi,Saleh
12472,PBHL,399A,7,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Samer,Jabbour
12473,PBHL,399A,8,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Fadi,El-Jardali
12474,PBHL,399A,9,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Aline,Germani
12475,PHIL,102,1,Philosophical Classics,3,AS,21,1,15:30,16:45,NICELY,415,false,true,false,true,false,false,Mahmoud,Baassiri
12476,PHIL,102,2,Philosophical Classics,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12477,PHIL,201,1,Introduction to Philosophy,3,AS,24,-1,08:00,09:15,FISK,339,false,true,false,true,false,false,Mahmoud,El Hassanieh
12478,PHIL,201,2,Introduction to Philosophy,3,AS,23,0,09:30,10:45,FISK,313,false,true,false,true,false,false,Mahmoud,El Hassanieh
12479,PHIL,201,3,Introduction to Philosophy,3,AS,23,0,15:30,16:45,PHYS,331,true,false,true,false,false,false,Zainab,Sabra
12480,PHIL,201,4,Introduction to Philosophy,3,AS,23,0,11:00,12:15,BLISS,206,false,true,false,true,false,false,Rabih,Salloum
12481,PHIL,201,5,Introduction to Philosophy,3,AS,21,1,14:00,15:15,FISK,337,false,true,false,true,false,false,Mahmoud,El Hassanieh
12482,PHIL,201,6,Introduction to Philosophy,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
